CE,316,1092,Lecture,36,35,M. Hossain
CE,316,1092,Lecture,27,35,M. Hossain
CE,323,1078,Lecture,49,65,Matthew Begley
CE,323,1088,Lecture,63,60,Michael Brown
CE,326,1082,Lecture,53,60,Michael Brown
CE,326,1092,Lecture,63,70,Michael Brown
CE,330,1082,Lecture,40,48,James Smith
CE,330,1092,Lecture,39,48,James Smith
CE,336,1078,Lecture,50,60,Joanna Curran
CE,336,1088,Lecture,63,65,Joanna Curran
CE,344,1082,Lecture,51,60,Lester Hoel
CE,344,1092,Lecture,65,70,Michael Fontaine
CE,401,1078,Lecture,46,48,Jose Gomez
CE,401,1088,Lecture,46,48,Jose Gomez
CE,402,1082,Lecture,33,35,Jose Gomez
CE,402,1092,Lecture,35,35,Jose Gomez
CE,403,1078,Lecture,7,15,Rodney Davis
CE,404,1082,Lecture,21,50,H Ozyildirim
CE,404,1092,Lecture,10,50,H Ozyildirim
CE,405,1088,Lecture,7,15,Clyde Buckner
CE,410,1078,Lecture,7,30,James Smith
CE,420,1092,Lecture,3,6,Lisa Colosi
CE,421,1078,Lecture,7,10,Brian Diefenderfer
CE,427,1092,Lecture,8,10,Joanna Curran
CE,430,1078,Lecture,13,30,Vinka Craver
CE,440,1088,Lecture,17,30,James Smith
CE,441,1082,Lecture,37,65,Brian Smith
CE,441,1092,Lecture,51,70,Brian Smith
CE,444,1078,Lecture,32,42,Byungkyu Park
CE,444,1088,Lecture,17,42,Byungkyu Park
CE,445,1082,Lecture,8,38,Byungkyu Park
CE,445,1092,Lecture,7,38,Byungkyu Park
CE,451,1078,Lecture,3,20,M. Hossain
CE,451,1088,Lecture,28,50,Joseph Howe
CE,452,1082,Lecture,6,10,Joanna Curran
CE,452,1082,Lecture,3,10,Lisa Colosi
CE,452,1082,Lecture,3,10,Teresa Culver
CE,452,1092,Lecture,4,10,Teresa Culver
CE,490,1078,Lecture,49,62,Michael Brown
CE,490,1088,Lecture,43,48,Michael Fontaine
CE,3100,1102,Lecture,47,55,James Smith
CE,3100,1112,Lecture,69,70,James Smith
CE,3100,1122,Lecture,63,70,James Smith
CE,3200,1098,Lecture,72,75,Joanna Curran
CE,3210,1118,Lecture,68,70,Richard Miksad
CE,3220,1112,Lecture,14,48,Joanna Curran
CE,3220,1122,Lecture,22,30,Joanna Curran
CE,3300,1098,Lecture,76,72,Thomas Baber
CE,3300,1108,Lecture,69,70,Thomas Baber
CE,3300,1118,Lecture,71,70,Thomas Baber
CE,3310,1102,Lecture,72,70,Michael Brown
CE,3310,1112,Lecture,35,72,Michael Brown
CE,3310,1122,Lecture,21,70,Thomas Baber
CE,3400,1102,Lecture,76,70,Michael Fontaine
CE,3400,1112,Lecture,60,72,Michael Fontaine
CE,3400,1122,Lecture,61,65,Michael Demetsky
CE,3700,1098,Lecture,75,70,Michael Brown
CE,3700,1108,Lecture,72,70,Michael Brown
CE,3700,1118,Lecture,66,70,Michael Brown
CE,3710,1102,Lecture,71,80,M. Hossain
CE,3710,1112,Lecture,69,72,Steven Chase
CE,3710,1122,Lecture,64,72,Lindsay Burden
CE,4000,1102,Lecture,70,70,Brian Smith
CE,4000,1112,Lecture,47,70,Brian Smith
CE,4000,1122,Lecture,61,80,Brian Smith
CE,4010,1102,Lecture,17,50,H Ozyildirim
CE,4010,1112,Lecture,27,48,H Ozyildirim
CE,4010,1122,Lecture,24,48,H Ozyildirim
CE,4100,1098,Lecture,15,15,Andres Clarens
CE,4100,1118,Lecture,17,25,Andres Clarens
CE,4110,1102,Lecture,16,16,Teresa Culver
CE,4110,1112,Lecture,12,16,Teresa Culver
CE,4120,1102,Lecture,5,10,Lisa Colosi
CE,4160,1098,Lecture,12,30,Lisa Colosi
CE,4160,1112,Lecture,8,15,Lisa Colosi
CE,4200,1122,Lecture,13,20,Teresa Culver
CE,4210,1108,Lecture,20,24,Teresa Culver
CE,4210,1118,Lecture,29,24,Teresa Culver
CE,4220,1122,Lecture,18,30,Richard Miksad
CE,4270,1108,Lecture,2,20,Joanna Curran
CE,4300,1098,Lecture,47,48,Jose Gomez
CE,4300,1108,Lecture,58,80,Jose Gomez
CE,4300,1118,Lecture,69,70,Jose Gomez
CE,4310,1102,Lecture,32,35,Jose Gomez
CE,4310,1112,Lecture,47,50,Jose Gomez
CE,4310,1122,Lecture,58,65,Jose Gomez
CE,4320,1098,Lecture,17,20,Clyde Buckner
CE,4320,1118,Lecture,9,20,Clyde Buckner
CE,4330,1108,Lecture,17,20,Clyde Buckner
CE,4400,1098,Lecture,26,25,Michael Fontaine
CE,4400,1108,Lecture,27,30,Byungkyu Park
CE,4400,1118,Lecture,20,30,Byungkyu Park
CE,4410,1102,Lecture,8,38,Michael Demetsky
CE,4410,1112,Lecture,19,38,John Miller
CE,4410,1122,Lecture,22,25,John Miller
CE,4500,1098,Lecture,0,50,Teresa Culver
CE,4500,1098,Lecture,3,6,James Smith
CE,4500,1098,Lecture,3,5,Lisa Colosi
CE,4500,1102,Lecture,16,30,Richard Miksad
CE,4500,1102,Lecture,2,30,Teresa Culver
CE,4500,1108,Lecture,10,10,Andres Clarens
CE,4500,1112,Lecture,33,30,Richard Miksad
CE,4500,1118,Lecture,6,8,Teresa Culver
CE,4800,1102,Lecture,4,15,Wu-Seng Lung
CE,4800,1112,Lecture,2,4,Wu-Seng Lung
CE,4991,1098,Lecture,53,60,James Smith
CE,4991,1108,Lecture,61,60,James Smith
CE,4991,1118,Lecture,58,60,James Smith
CHE,316,1078,Lecture,44,60,John OConnell
CHE,316,1088,Lecture,50,60,John OConnell
CHE,318,1082,Lecture,44,50,Robert Davis
CHE,318,1092,Lecture,47,54,Robert Davis
CHE,321,1078,Lecture,42,60,Roseanne Ford
CHE,321,1088,Lecture,47,60,Roseanne Ford
CHE,322,1082,Lecture,42,50,Donald Kirwan
CHE,322,1092,Lecture,46,54,Inchan Kwon
CHE,347,1082,Lecture,18,40,Erik Fernandez
CHE,347,1092,Lecture,17,40,Erik Fernandez
CHE,438,1078,Lecture,26,41,John Hudson
CHE,438,1088,Lecture,41,41,Donald Kirwan
CHE,442,1078,Lecture,20,35,David Green
CHE,442,1088,Lecture,31,50,David Green
CHE,448,1078,Lecture,7,50,Giorgio Carta
CHE,448,1092,Lecture,17,20,Giorgio Carta
CHE,476,1082,Lecture,27,50,Mark Aronson
CHE,476,1092,Lecture,39,50,Mark Aronson
CHE,3316,1098,Lecture,61,60,John OConnell
CHE,3316,1108,Lecture,67,65,John OConnell
CHE,3316,1118,Lecture,60,65,John OConnell
CHE,3318,1102,Lecture,56,70,John Hudson
CHE,3318,1112,Lecture,56,70,Robert Davis
CHE,3318,1122,Lecture,62,70,Robert Davis
CHE,3321,1098,Lecture,62,60,Roseanne Ford
CHE,3321,1108,Lecture,63,65,Roseanne Ford
CHE,3321,1118,Lecture,65,65,Roseanne Ford
CHE,3322,1102,Lecture,56,70,Inchan Kwon
CHE,3322,1112,Lecture,57,70,David Green
CHE,3322,1122,Lecture,61,70,Inchan Kwon
CHE,3347,1102,Lecture,14,40,Erik Fernandez
CHE,3347,1112,Lecture,30,40,Erik Fernandez
CHE,3347,1122,Lecture,19,23,Erik Fernandez
CHE,3398,1102,Lecture,54,70,David Green
CHE,3398,1112,Lecture,54,60,Eric Anderson
CHE,3398,1122,Lecture,56,60,Eric Anderson
CHE,4438,1098,Lecture,44,50,Steven McIntosh
CHE,4438,1108,Lecture,56,65,Eric Anderson
CHE,4438,1118,Lecture,53,65,Eric Anderson
CHE,4442,1098,Lecture,34,50,David Green
CHE,4442,1108,Lecture,48,50,David Green
CHE,4442,1118,Lecture,46,50,David Green
CHE,4448,1102,Lecture,30,50,Giorgio Carta
CHE,4448,1122,Lecture,18,38,Giorgio Carta
CHE,4449,1122,Lecture,22,50,David Green
CHE,4476,1102,Lecture,44,50,Steven McIntosh
CHE,4476,1112,Lecture,56,60,Eric Anderson
CHE,4476,1122,Lecture,52,60,Eric Anderson
CHE,4491,1098,Lecture,43,48,Robert Davis
CHE,4491,1108,Lecture,57,65,Robert Davis
CHE,4491,1118,Lecture,52,65,Eric Anderson
CS,302,1082,Lecture,86,95,David Evans
CS,302,1082,Lecture,0,1,David Evans
CS,302,1092,Lecture,99,95,Gabriel Robins
CS,302,1092,Lecture,0,30,Gabriel Robins
CS,305,1082,Lecture,52,45,Thomas Horton
CS,305,1082,Lecture,0,1,Thomas Horton
CS,305,1088,Lecture,38,40,Thomas Horton
CS,333,1078,Lecture,58,50,John Stankovic
CS,333,1082,Lecture,39,40,John Lach
CS,333,1082,Lecture,1,1,John Lach
CS,333,1088,Lecture,50,50,John Stankovic
CS,333,1092,Lecture,40,40,John Lach
CS,340,1082,Lecture,107,120,Thomas Horton
CS,340,1092,Lecture,85,90,Mark Sherriff
CS,340,1092,Lecture,1,1,Mark Sherriff
CS,351,1082,Lecture,35,30,Jack Davidson
CS,351,1082,Lecture,1,1,Jack Davidson
CS,414,1078,Lecture,60,55,Marty Humphrey
CS,414,1082,Lecture,59,61,Sang Son
CS,414,1088,Lecture,38,55,Kevin Skadron
CS,414,1092,Lecture,58,61,Sang Son
CS,415,1082,Lecture,30,45,Westley Weimer
CS,416,1082,Lecture,43,45,Worthy Martin
CS,416,1082,Lecture,1,1,Worthy Martin
CS,416,1092,Lecture,39,45,Worthy Martin
CS,425,1092,Lecture,48,45,Aaron Bloomfield
CS,425,1092,Lecture,1,1,Aaron Bloomfield
CS,432,1078,Lecture,102,85,James Cohoon
CS,432,1088,Lecture,99,85,Abhi Shelat
CS,432,1088,Lecture,1,1,Abhi Shelat
CS,433,1082,Lecture,20,45,Sudhanva Gurumurthi
CS,433,1082,Lecture,1,1,Sudhanva Gurumurthi
CS,433,1092,Lecture,28,45,Kevin Skadron
CS,441,1082,Lecture,34,45,Aaron Bloomfield
CS,444,1078,Lecture,49,50,Andrew Grimshaw
CS,444,1088,Lecture,34,50,Andrew Grimshaw
CS,445,1078,Lecture,36,45,Aaron Bloomfield
CS,445,1088,Lecture,30,45,Jason Lawrence
CS,445,1088,Lecture,1,1,Jason Lawrence
CS,453,1078,Lecture,34,6,Thomas Horton
CS,453,1088,Lecture,39,40,Alfred Weaver
CS,457,1078,Lecture,26,30,Malathi Veeraraghavan
CS,457,1082,Lecture,32,32,Cameron Whitehouse
CS,457,1088,Lecture,31,30,Malathi Veeraraghavan
CS,457,1092,Lecture,30,32,Cameron Whitehouse
CS,458,1088,Lecture,7,10,Malathi Veeraraghavan
CS,462,1078,Lecture,47,40,Mark Sherriff
CS,462,1088,Lecture,47,40,Mark Sherriff
CS,471,1078,Lecture,6,30,Kim Hazelwood
CS,3102,1098,Lecture,29,50,Worthy Martin
CS,3102,1102,Lecture,56,95,David Evans
CS,3102,1108,Lecture,43,50,Abhi Shelat
CS,3102,1112,Lecture,84,95,Gabriel Robins
CS,3102,1118,Lecture,42,50,Worthy Martin
CS,3102,1122,Lecture,87,95,Gabriel Robins
CS,3205,1112,Lecture,72,55,Thomas Horton
CS,3205,1122,Lecture,71,55,Thomas Horton
CS,3240,1102,Lecture,104,90,Mark Sherriff
CS,3240,1112,Lecture,87,95,Kevin Sullivan
CS,3240,1122,Lecture,98,95,John Knight
CS,3330,1098,Lecture,49,50,Kim Hazelwood
CS,3330,1102,Lecture,43,40,John Lach
CS,3330,1108,Lecture,48,50,Kim Hazelwood
CS,3330,1112,Lecture,41,40,John Lach
CS,3330,1118,Lecture,78,75,Christopher Gregg
CS,3330,1122,Lecture,48,48,John Lach
CS,4102,1098,Lecture,87,50,Abhi Shelat
CS,4102,1102,Lecture,55,44,Thomas Horton
CS,4102,1108,Lecture,63,60,Aaron Bloomfield
CS,4102,1112,Lecture,59,55,Aaron Bloomfield
CS,4102,1118,Lecture,56,60,Abhi Shelat
CS,4102,1122,Lecture,39,55,Paul Reynolds
CS,4240,1098,Lecture,45,45,Aaron Bloomfield
CS,4240,1108,Lecture,51,45,Thomas Horton
CS,4240,1118,Lecture,45,45,Thomas Horton
CS,4414,1098,Lecture,42,55,Marty Humphrey
CS,4414,1102,Lecture,44,61,Andrew Grimshaw
CS,4414,1108,Lecture,58,55,Kevin Skadron
CS,4414,1112,Lecture,52,61,Sang Son
CS,4414,1118,Lecture,53,55,Sang Son
CS,4414,1122,Lecture,70,75,Kevin Skadron
CS,4434,1102,Lecture,15,30,Joanne Dugan
CS,4434,1122,Lecture,7,15,Joanne Dugan
CS,4444,1098,Lecture,34,50,Andrew Grimshaw
CS,4444,1108,Lecture,18,50,Andrew Grimshaw
CS,4444,1118,Lecture,13,50,Andrew Grimshaw
CS,4457,1098,Lecture,32,30,Malathi Veeraraghavan
CS,4457,1102,Lecture,40,32,Matthew Cettei
CS,4457,1108,Lecture,31,30,Malathi Veeraraghavan
CS,4457,1112,Lecture,28,32,Cameron Whitehouse
CS,4457,1118,Lecture,27,30,Malathi Veeraraghavan
CS,4457,1122,Lecture,46,60,Cameron Whitehouse
CS,4501,1098,Lecture,53,45,Mark Sherriff
CS,4501,1102,Lecture,41,48,Aaron Bloomfield
CS,4501,1108,Lecture,72,45,Mark Sherriff
CS,4501,1108,Lecture,14,30,John Stankovic
CS,4501,1108,Lecture,25,25,Kevin Sullivan
CS,4501,1112,Lecture,5,30,Andrew Grimshaw
CS,4501,1112,Lecture,44,48,Jason Lawrence
CS,4501,1118,Lecture,10,15,Aaron Bloomfield
CS,4501,1122,Lecture,58,50,Marty Humphrey
CS,4501,1122,Lecture,12,12,Aaron Bloomfield
CS,4501,1122,Lecture,21,48,Westley Weimer
CS,4501,1122,Lecture,0,10,John Stankovic
CS,4501,1122,Lecture,1,30,Sang Son
CS,4610,1098,Lecture,26,50,Westley Weimer
CS,4610,1122,Lecture,36,48,Westley Weimer
CS,4630,1098,Lecture,36,30,Jack Davidson
CS,4630,1102,Lecture,57,45,Jack Davidson
CS,4630,1112,Lecture,52,45,Jack Davidson
CS,4630,1122,Lecture,56,65,Aaron Bloomfield
CS,4710,1112,Lecture,62,50,Worthy Martin
CS,4710,1122,Lecture,40,50,Worthy Martin
CS,4720,1118,Lecture,83,65,Mark Sherriff
CS,4730,1118,Lecture,45,45,Aaron Bloomfield
CS,4750,1102,Lecture,55,48,Sang Son
CS,4750,1112,Lecture,77,65,Mark Sherriff
CS,4750,1122,Lecture,68,65,Mark Sherriff
CS,4753,1098,Lecture,43,45,Alfred Weaver
CS,4753,1108,Lecture,47,45,Alfred Weaver
CS,4753,1118,Lecture,60,60,Alfred Weaver
CS,4810,1102,Lecture,42,48,Jason Lawrence
CS,4810,1118,Lecture,39,50,Jason Lawrence
ECE,303,1082,Lecture,59,90,John Bean
ECE,303,1092,Lecture,38,90,Lloyd Harriott
ECE,303,1092,Lecture,1,1,Lloyd Harriott
ECE,307,1078,Lecture,27,48,Travis Blalock
ECE,307,1088,Lecture,29,48,Travis Blalock
ECE,309,1078,Lecture,46,100,Avik Ghosh
ECE,309,1088,Lecture,49,100,Robert Weikle
ECE,310,1082,Lecture,23,36,Harry Powell
ECE,310,1092,Lecture,25,36,Harry Powell
ECE,323,1078,Lecture,73,94,Zongli Lin
ECE,323,1078,Lecture,1,1,Zongli Lin
ECE,323,1088,Lecture,63,94,Zongli Lin
ECE,323,1088,Lecture,1,30,Zongli Lin
ECE,324,1082,Lecture,31,90,Zongli Lin
ECE,324,1082,Lecture,2,2,Zongli Lin
ECE,324,1092,Lecture,23,48,Maite Brandt-Pearce
ECE,333,1078,Lecture,38,50,John Stankovic
ECE,333,1082,Lecture,32,35,John Lach
ECE,333,1082,Lecture,1,1,John Lach
ECE,333,1088,Lecture,23,50,John Stankovic
ECE,333,1092,Lecture,32,35,John Lach
ECE,363,1082,Lecture,25,30,Benton Calhoun
ECE,363,1092,Lecture,29,30,Mircea Stan
ECE,402,1078,Lecture,7,20,Gang Tao
ECE,402,1088,Lecture,13,20,Gang Tao
ECE,402,1088,Lecture,1,1,Gang Tao
ECE,409,1082,Lecture,16,20,Robert Weikle
ECE,411,1078,Lecture,2,20,Yong Kim
ECE,411,1088,Lecture,11,20,Yong Kim
ECE,412,1082,Lecture,3,20,Gang Tao
ECE,412,1092,Lecture,9,20,Gang Tao
ECE,420,1078,Lecture,24,48,Stephen Wilson
ECE,420,1078,Lecture,1,1,Stephen Wilson
ECE,420,1088,Lecture,10,48,Maite Brandt-Pearce
ECE,432,1078,Lecture,16,50,Benton Calhoun
